Date,Open,High,Low,Close,Adj Close,Volume
2020-02-27,8.724611282348633,8.734156608581543,8.514610290527344,8.543246269226074,8.543246269226074,259548
2020-03-02,8.495518684387207,8.571883201599121,8.275972366333008,8.552791595458984,8.552791595458984,246221
2020-03-03,8.581428527832031,8.686429023742676,8.562337875366211,8.590973854064941,8.590973854064941,97495
2020-03-04,8.590973854064941,8.724611282348633,8.495518684387207,8.676883697509766,8.676883697509766,278570
2020-03-05,8.686429023742676,8.74370288848877,8.638702392578125,8.667338371276855,8.667338371276855,156810
2020-03-06,9.144615173339844,9.154159545898438,8.590973854064941,8.74370288848877,8.74370288848877,729827
2020-03-09,8.686429023742676,8.686429023742676,8.409608840942383,8.409608840942383,8.409608840942383,367076
2020-03-10,8.543246269226074,8.734156608581543,8.295063018798828,8.686429023742676,8.686429023742676,325686
2020-03-11,8.610065460205078,8.686429023742676,8.476428031921387,8.514610290527344,8.514610290527344,256711
2020-03-12,8.571883201599121,8.571883201599121,7.932332992553711,8.11369800567627,8.11369800567627,535475
2020-03-13,7.302328109741211,7.760512828826904,7.302328109741211,7.369146823883057,7.369146823883057,623210
2020-03-16,7.369146823883057,7.636421203613281,7.302328109741211,7.302328109741211,7.302328109741211,294150
2020-03-17,7.0064167976379395,7.101871967315674,6.643686771392822,6.739141941070557,6.739141941070557,448061
2020-03-18,6.748686790466309,6.882325172424316,6.681869029998779,6.729596138000488,6.729596138000488,336547
2020-03-19,6.643686771392822,6.720050811767578,6.061408996582031,6.061408996582031,6.061408996582031,422689
2020-03-20,6.061408996582031,6.481412887573242,6.061408996582031,6.309593200683594,6.309593200683594,238979
2020-03-23,6.290502071380615,6.290502071380615,5.822771072387695,5.860952854156494,5.860952854156494,191943
2020-03-24,5.9182257652282715,6.061408996582031,5.9086809158325195,6.032773017883301,6.032773017883301,291759
2020-03-25,6.175955772399902,6.347774982452393,6.166409969329834,6.24277400970459,6.24277400970459,353044
2020-03-26,6.319139003753662,6.462322235107422,6.24277400970459,6.366866111755371,6.366866111755371,167590
2020-03-27,6.490958213806152,6.863234043121338,6.443230152130127,6.834597110748291,6.834597110748291,524032
2020-03-30,6.777324199676514,6.777324199676514,6.56732177734375,6.71050500869751,6.71050500869751,65056
2020-03-31,6.825051784515381,6.853687763214111,6.5386857986450195,6.653232097625732,6.653232097625732,186588
2020-04-01,6.653232097625732,6.653232097625732,6.490958213806152,6.653232097625732,6.653232097625732,183436
2020-04-06,6.681869029998779,6.834597110748291,6.615049839019775,6.691413879394531,6.691413879394531,77786
2020-04-07,6.767777919769287,6.767777919769287,6.662777900695801,6.71050500869751,6.71050500869751,208666
2020-04-08,6.748686790466309,7.0064167976379395,6.5864129066467285,6.949142932891846,6.949142932891846,351745
2020-04-09,6.949142932891846,7.101871967315674,6.844142913818359,6.891870021820068,6.891870021820068,125922
2020-04-10,7.302328109741211,7.302328109741211,6.949142932891846,6.968234062194824,6.968234062194824,133330
2020-04-13,6.977779865264893,7.0923261642456055,6.805960178375244,6.805960178375244,6.805960178375244,205332
2020-04-14,6.863234043121338,7.149599075317383,6.853687763214111,7.101871967315674,7.101871967315674,326671
2020-04-15,7.101871967315674,7.292781829833984,7.054143905639648,7.283236980438232,7.283236980438232,318476
2020-04-16,7.283236980438232,7.464601993560791,7.206872940063477,7.359601020812988,7.359601020812988,218056
2020-04-17,7.540966033935547,7.540966033935547,7.225964069366455,7.330964088439941,7.330964088439941,388986
2020-04-20,7.330964088439941,7.426420211791992,7.159144878387451,7.159144878387451,7.159144878387451,71761
2020-04-21,7.168691158294678,7.168691158294678,6.949142932891846,6.949142932891846,6.949142932891846,269423
2020-04-22,6.796414852142334,7.01596212387085,6.777324199676514,6.987326145172119,6.987326145172119,136197
2020-04-23,7.159144878387451,7.159144878387451,6.949142932891846,6.996870994567871,6.996870994567871,85642
2020-04-24,7.101871967315674,7.101871967315674,6.930051803588867,7.01596212387085,7.01596212387085,109164
2020-04-27,7.01596212387085,7.435965061187744,7.01596212387085,7.245055198669434,7.245055198669434,147800
2020-04-28,7.435965061187744,7.435965061187744,7.159144878387451,7.283236980438232,7.283236980438232,95339
2020-04-29,7.2546000480651855,7.321418762207031,7.245055198669434,7.292781829833984,7.292781829833984,142600
2020-04-30,7.369146823883057,7.426420211791992,7.292781829833984,7.330964088439941,7.330964088439941,208538
2020-05-04,7.2546000480651855,7.273691177368164,7.120963096618652,7.159144878387451,7.159144878387451,187541
2020-05-05,7.168691158294678,7.426420211791992,7.168691158294678,7.330964088439941,7.330964088439941,443738
2020-05-06,7.283236980438232,7.311872959136963,7.206872940063477,7.235508918762207,7.235508918762207,224200
2020-05-07,7.330964088439941,7.330964088439941,7.187781810760498,7.245055198669434,7.245055198669434,155167
2020-05-08,7.388237953186035,7.388237953186035,7.140054225921631,7.206872940063477,7.206872940063477,282072
2020-05-11,7.063690185546875,7.225964069366455,7.054143905639648,7.063690185546875,7.063690185546875,379170
2020-05-12,7.063690185546875,7.187781810760498,7.025507926940918,7.082780838012695,7.082780838012695,201536
2020-05-13,7.0445990562438965,7.0923261642456055,6.920506954193115,6.958689212799072,6.958689212799072,368130
2020-05-14,6.977779865264893,7.149599075317383,6.844142913818359,7.149599075317383,7.149599075317383,1243787
2020-05-15,7.159144878387451,7.846423149108887,7.149599075317383,7.779603958129883,7.779603958129883,3280163
2020-05-18,7.550511837005615,7.9514241218566895,7.302328109741211,7.760512828826904,7.760512828826904,1350054
2020-05-19,7.779603958129883,7.855967998504639,7.636421203613281,7.798695087432861,7.798695087432861,867888
2020-05-20,7.798695087432861,7.8846049308776855,7.665058135986328,7.731876850128174,7.731876850128174,373460
2020-05-21,7.779603958129883,7.846423149108887,7.636421203613281,7.760512828826904,7.760512828826904,890312
2020-05-22,7.770059108734131,8.199606895446777,7.607785224914551,7.81778621673584,7.81778621673584,1024808
2020-05-25,7.81778621673584,7.81778621673584,7.684148788452148,7.684148788452148,7.684148788452148,255617
2020-05-26,7.731876850128174,7.827332019805908,7.598238945007324,7.770059108734131,7.770059108734131,559230
2020-05-27,7.67460298538208,7.779603958129883,7.67460298538208,7.731876850128174,7.731876850128174,211620
2020-05-28,7.750967979431152,7.750967979431152,7.598238945007324,7.655511856079102,7.655511856079102,270526
2020-05-29,7.655511856079102,7.7223310470581055,7.560057163238525,7.64596700668335,7.64596700668335,142685
2020-06-01,7.731876850128174,7.731876850128174,7.636421203613281,7.684148788452148,7.684148788452148,229903
2020-06-02,7.636421203613281,7.7127861976623535,7.607785224914551,7.617330074310303,7.617330074310303,311487
2020-06-03,7.617330074310303,7.665058135986328,7.617330074310303,7.636421203613281,7.636421203613281,248086
2020-06-04,7.64596700668335,7.7223310470581055,7.617330074310303,7.636421203613281,7.636421203613281,403645
2020-06-05,7.655511856079102,7.789150238037109,7.636421203613281,7.789150238037109,7.789150238037109,848753
2020-06-08,8.018241882324219,8.562337875366211,8.018241882324219,8.562337875366211,8.562337875366211,1967464
2020-06-09,8.476428031921387,9.049159049987793,8.41915512084961,9.020523071289062,9.020523071289062,3236375
2020-06-10,8.963250160217285,8.963250160217285,8.667338371276855,8.781885147094727,8.781885147094727,1453527
2020-06-11,8.781885147094727,8.877340316772461,8.610065460205078,8.781885147094727,8.781885147094727,1094193
2020-06-12,8.11369800567627,8.476428031921387,8.11369800567627,8.304608345031738,8.304608345031738,500519
2020-06-15,8.314153671264648,8.485973358154297,8.295063018798828,8.409608840942383,8.409608840942383,396534
2020-06-16,8.42870044708252,8.562337875366211,8.409608840942383,8.514610290527344,8.514610290527344,531315
2020-06-17,8.581428527832031,9.36416244506836,8.44779109954834,9.36416244506836,9.36416244506836,1668075
2020-06-18,9.545527458190918,10.261441230773926,9.469162940979004,10.261441230773926,10.261441230773926,6427869
2020-06-19,10.118258476257324,10.547806739807129,9.68871021270752,10.02280330657959,10.02280330657959,5696133
2020-06-22,10.02280330657959,10.070530891418457,9.545527458190918,9.73643684387207,9.73643684387207,1426701
2020-06-23,9.73643684387207,9.975075721740723,9.640981674194336,9.784165382385254,9.784165382385254,1045360
2020-06-24,9.784165382385254,9.831892967224121,9.38325309753418,9.73643684387207,9.73643684387207,1212976
2020-06-29,9.68871021270752,9.831892967224121,9.545527458190918,9.73643684387207,9.73643684387207,791767
2020-06-30,9.68871021270752,10.690990447998047,9.640981674194336,10.690990447998047,10.690990447998047,3591110
2020-07-01,10.643261909484863,10.929628372192383,10.165986061096191,10.690990447998047,10.690990447998047,4934837
2020-07-02,10.786444664001465,10.834173202514648,10.309168815612793,10.834173202514648,10.834173202514648,2885175
2020-07-03,11.025083541870117,11.025083541870117,10.547806739807129,10.881900787353516,10.881900787353516,2546160
2020-07-06,10.929628372192383,10.97735595703125,10.738718032836914,10.881900787353516,10.881900787353516,1763920
2020-07-07,10.881900787353516,10.881900787353516,10.547806739807129,10.786444664001465,10.786444664001465,1348255
2020-07-08,10.452351570129395,10.786444664001465,10.452351570129395,10.595535278320312,10.595535278320312,1015753
2020-07-09,10.690990447998047,11.168266296386719,10.547806739807129,11.120538711547852,11.120538711547852,3112347
2020-07-10,11.072811126708984,11.072811126708984,10.404623985290527,10.690990447998047,10.690990447998047,2155426
2020-07-13,10.786444664001465,10.834173202514648,10.404623985290527,10.500080108642578,10.500080108642578,1050121
2020-07-14,10.595535278320312,10.738718032836914,10.404623985290527,10.452351570129395,10.452351570129395,915274
2020-07-15,10.452351570129395,10.547806739807129,10.309168815612793,10.452351570129395,10.452351570129395,696893
2020-07-16,10.500080108642578,11.025083541870117,10.309168815612793,10.929628372192383,10.929628372192383,2480957
2020-07-17,10.97735595703125,11.215993881225586,10.690990447998047,11.025083541870117,11.025083541870117,3269087
2020-07-20,10.881900787353516,10.929628372192383,10.547806739807129,10.643261909484863,10.643261909484863,937828
2020-07-21,10.643261909484863,10.97735595703125,10.643261909484863,10.97735595703125,10.97735595703125,1806337
2020-07-22,10.97735595703125,11.072811126708984,10.786444664001465,11.025083541870117,11.025083541870117,936385
2020-07-23,10.97735595703125,10.97735595703125,10.595535278320312,10.690990447998047,10.690990447998047,620156
2020-07-24,10.595535278320312,10.97735595703125,10.500080108642578,10.595535278320312,10.595535278320312,1008294
2020-07-27,10.690990447998047,10.690990447998047,10.118258476257324,10.118258476257324,10.118258476257324,987979
2020-07-28,10.118258476257324,10.261441230773926,9.640981674194336,10.165986061096191,10.165986061096191,1517621
2020-07-29,10.070530891418457,10.547806739807129,10.070530891418457,10.547806739807129,10.547806739807129,671015
2020-07-30,10.547806739807129,10.595535278320312,10.452351570129395,10.500080108642578,10.500080108642578,356221
2020-07-31,10.547806739807129,10.547806739807129,10.356897354125977,10.356897354125977,10.356897354125977,249483
2020-08-03,10.261441230773926,10.356897354125977,10.118258476257324,10.309168815612793,10.309168815612793,485933
2020-08-04,10.309168815612793,10.452351570129395,10.165986061096191,10.356897354125977,10.356897354125977,723677
2020-08-05,10.404623985290527,10.452351570129395,10.118258476257324,10.309168815612793,10.309168815612793,452160
2020-08-06,10.309168815612793,10.356897354125977,10.070530891418457,10.070530891418457,10.070530891418457,333143
2020-08-07,10.213713645935059,10.213713645935059,10.02280330657959,10.02280330657959,10.02280330657959,119901
2020-08-10,10.02280330657959,10.118258476257324,9.927348136901855,10.118258476257324,10.118258476257324,287260
2020-08-11,9.927348136901855,10.118258476257324,9.73643684387207,10.118258476257324,10.118258476257324,555315
2020-08-12,9.927348136901855,10.02280330657959,9.784165382385254,9.879619598388672,9.879619598388672,236291
2020-08-13,10.070530891418457,10.070530891418457,9.73643684387207,9.927348136901855,9.927348136901855,316177
2020-08-14,9.927348136901855,10.070530891418457,9.73643684387207,9.73643684387207,9.73643684387207,316887
2020-08-17,9.73643684387207,9.927348136901855,9.640981674194336,9.927348136901855,9.927348136901855,447950
2020-08-18,9.879619598388672,9.975075721740723,9.73643684387207,9.73643684387207,9.73643684387207,197128
2020-08-19,9.879619598388672,9.879619598388672,9.640981674194336,9.640981674194336,9.640981674194336,197897
2020-08-20,9.640981674194336,9.68871021270752,8.963250160217285,9.230524063110352,9.230524063110352,660833
2020-08-21,9.268707275390625,9.459616661071777,9.268707275390625,9.459616661071777,9.459616661071777,274652
2020-08-24,9.440526008605957,9.73643684387207,9.36416244506836,9.73643684387207,9.73643684387207,245245
2020-08-25,9.68871021270752,9.831892967224121,9.593254089355469,9.593254089355469,9.593254089355469,175383
2020-08-26,9.593254089355469,9.73643684387207,9.526435852050781,9.73643684387207,9.73643684387207,208554
2020-08-27,9.73643684387207,9.784165382385254,9.516889572143555,9.516889572143555,9.516889572143555,173328
2020-08-28,9.545527458190918,9.593254089355469,9.459616661071777,9.535981178283691,9.535981178283691,304292
2020-08-31,9.640981674194336,9.640981674194336,9.421435356140137,9.421435356140137,9.421435356140137,209051
2020-09-01,9.526435852050781,9.526435852050781,9.354616165161133,9.36416244506836,9.36416244506836,206424
2020-09-02,9.516889572143555,9.516889572143555,9.354616165161133,9.38325309753418,9.38325309753418,187523
2020-09-03,9.73643684387207,10.070530891418457,9.41188907623291,10.070530891418457,10.070530891418457,930361
2020-09-04,9.975075721740723,10.213713645935059,9.73643684387207,10.070530891418457,10.070530891418457,1289609
2020-09-07,10.118258476257324,10.213713645935059,9.927348136901855,9.927348136901855,9.927348136901855,652743
2020-09-08,9.879619598388672,10.070530891418457,9.73643684387207,9.784165382385254,9.784165382385254,285045
2020-09-09,9.831892967224121,9.831892967224121,9.640981674194336,9.831892967224121,9.831892967224121,207756
2020-09-10,9.831892967224121,9.927348136901855,9.73643684387207,9.784165382385254,9.784165382385254,268201
2020-09-11,9.784165382385254,9.831892967224121,9.488253593444824,9.488253593444824,9.488253593444824,447334
2020-09-14,9.535981178283691,9.68871021270752,9.535981178283691,9.545527458190918,9.545527458190918,170496
2020-09-15,9.545527458190918,9.68871021270752,9.507345199584961,9.507345199584961,9.507345199584961,184923
2020-09-16,9.593254089355469,9.640981674194336,9.507345199584961,9.593254089355469,9.593254089355469,141421
2020-09-17,9.640981674194336,10.547806739807129,9.516889572143555,10.547806739807129,10.547806739807129,2270988
2020-09-18,10.595535278320312,11.120538711547852,10.547806739807129,10.834173202514648,10.834173202514648,4664236
2020-09-21,10.690990447998047,10.786444664001465,10.165986061096191,10.165986061096191,10.165986061096191,2079871
2020-09-22,10.213713645935059,10.595535278320312,9.879619598388672,10.595535278320312,10.595535278320312,1396214
2020-09-23,10.547806739807129,10.690990447998047,10.261441230773926,10.643261909484863,10.643261909484863,1201069
2020-09-24,10.547806739807129,10.881900787353516,10.356897354125977,10.786444664001465,10.786444664001465,1641850
2020-09-25,10.881900787353516,10.881900787353516,10.118258476257324,10.213713645935059,10.213713645935059,1033607
2020-09-28,10.309168815612793,10.500080108642578,10.02280330657959,10.118258476257324,10.118258476257324,442508
2020-09-29,10.070530891418457,10.404623985290527,10.070530891418457,10.309168815612793,10.309168815612793,439650
2020-09-30,10.452351570129395,10.452351570129395,10.118258476257324,10.404623985290527,10.404623985290527,285004
2020-10-05,10.452351570129395,10.452351570129395,10.261441230773926,10.452351570129395,10.452351570129395,314284
2020-10-06,10.500080108642578,10.595535278320312,10.309168815612793,10.500080108642578,10.500080108642578,322873
2020-10-07,10.452351570129395,10.500080108642578,10.309168815612793,10.500080108642578,10.500080108642578,226330
2020-10-08,10.547806739807129,10.786444664001465,10.500080108642578,10.595535278320312,10.595535278320312,906672
2020-10-12,10.595535278320312,10.643261909484863,10.452351570129395,10.643261909484863,10.643261909484863,538840
2020-10-13,10.643261909484863,10.690990447998047,10.165986061096191,10.261441230773926,10.261441230773926,927310
2020-10-14,10.356897354125977,10.643261909484863,9.975075721740723,10.643261909484863,10.643261909484863,798501
2020-10-15,10.690990447998047,10.690990447998047,10.500080108642578,10.643261909484863,10.643261909484863,435085
2020-10-16,10.643261909484863,10.690990447998047,10.500080108642578,10.643261909484863,10.643261909484863,323921
2020-10-19,10.690990447998047,10.690990447998047,10.309168815612793,10.500080108642578,10.500080108642578,234086
2020-10-20,10.500080108642578,10.500080108642578,10.309168815612793,10.452351570129395,10.452351570129395,397099
2020-10-21,10.452351570129395,10.452351570129395,10.213713645935059,10.309168815612793,10.309168815612793,235250
2020-10-22,10.213713645935059,10.309168815612793,10.070530891418457,10.261441230773926,10.261441230773926,413091
2020-10-23,10.309168815612793,10.309168815612793,10.070530891418457,10.118258476257324,10.118258476257324,237458
2020-10-26,10.261441230773926,10.452351570129395,10.165986061096191,10.356897354125977,10.356897354125977,353049
2020-10-27,10.165986061096191,10.356897354125977,10.165986061096191,10.213713645935059,10.213713645935059,117132
2020-10-28,10.261441230773926,10.309168815612793,10.165986061096191,10.165986061096191,10.165986061096191,118641
2020-10-29,10.02280330657959,10.309168815612793,9.879619598388672,10.309168815612793,10.309168815612793,543239
2020-10-30,10.261441230773926,10.309168815612793,10.070530891418457,10.165986061096191,10.165986061096191,149598
2020-11-02,10.165986061096191,10.213713645935059,10.070530891418457,10.165986061096191,10.165986061096191,150280
2020-11-03,9.927348136901855,10.213713645935059,9.927348136901855,10.165986061096191,10.165986061096191,164422
2020-11-04,10.165986061096191,10.261441230773926,10.070530891418457,10.165986061096191,10.165986061096191,117365
2020-11-05,10.213713645935059,10.213713645935059,10.02280330657959,10.165986061096191,10.165986061096191,109449
2020-11-06,10.213713645935059,10.309168815612793,10.165986061096191,10.261441230773926,10.261441230773926,264370
2020-11-09,10.261441230773926,10.309168815612793,10.118258476257324,10.213713645935059,10.213713645935059,123123
2020-11-10,10.309168815612793,10.690990447998047,10.309168815612793,10.547806739807129,10.547806739807129,1535642
2020-11-11,10.738718032836914,10.738718032836914,10.404623985290527,10.595535278320312,10.595535278320312,730883
2020-11-12,10.547806739807129,10.643261909484863,10.356897354125977,10.643261909484863,10.643261909484863,489760
2020-11-13,10.643261909484863,10.690990447998047,10.309168815612793,10.500080108642578,10.500080108642578,239060
2020-11-16,10.500080108642578,10.643261909484863,10.404623985290527,10.500080108642578,10.500080108642578,425391
2020-11-17,10.500080108642578,10.595535278320312,10.404623985290527,10.595535278320312,10.595535278320312,351316
2020-11-18,10.547806739807129,10.595535278320312,10.404623985290527,10.404623985290527,10.404623985290527,239063
2020-11-19,10.500080108642578,10.500080108642578,10.356897354125977,10.500080108642578,10.500080108642578,317995
2020-11-20,10.500080108642578,10.547806739807129,10.404623985290527,10.452351570129395,10.452351570129395,302055
2020-11-23,10.452351570129395,10.500080108642578,10.356897354125977,10.404623985290527,10.404623985290527,283221
2020-11-24,10.452351570129395,10.547806739807129,10.309168815612793,10.356897354125977,10.356897354125977,374430
2020-11-25,10.356897354125977,10.452351570129395,10.356897354125977,10.404623985290527,10.404623985290527,209844
2020-11-26,10.356897354125977,10.500080108642578,10.356897354125977,10.500080108642578,10.500080108642578,259482
2020-11-27,10.500080108642578,10.595535278320312,10.404623985290527,10.547806739807129,10.547806739807129,499815
2020-11-30,10.786444664001465,10.786444664001465,10.547806739807129,10.595535278320312,10.595535278320312,523823
2020-12-01,10.690990447998047,10.690990447998047,10.500080108642578,10.643261909484863,10.643261909484863,532291
2020-12-02,10.690990447998047,11.693269729614258,10.643261909484863,11.693269729614258,11.693269729614258,6662573
2020-12-03,11.597814559936523,11.93190860748291,11.215993881225586,11.359176635742188,11.359176635742188,5151484
2020-12-04,11.359176635742188,11.454631805419922,11.120538711547852,11.454631805419922,11.454631805419922,2024353
2020-12-07,11.645543098449707,11.645543098449707,11.26372241973877,11.454631805419922,11.454631805419922,1326489
2020-12-08,11.550087928771973,11.979636192321777,11.26372241973877,11.93190860748291,11.93190860748291,2220521
2020-12-09,12.122818946838379,12.122818946838379,11.502360343933105,11.836453437805176,11.836453437805176,2213289
2020-12-10,11.93190860748291,12.122818946838379,11.597814559936523,11.740998268127441,11.740998268127441,2011355
2020-12-11,11.788725852966309,11.884181022644043,11.26372241973877,11.31144905090332,11.31144905090332,1569109
2020-12-14,11.359176635742188,11.550087928771973,11.31144905090332,11.359176635742188,11.359176635742188,512962
2020-12-15,11.359176635742188,11.502360343933105,11.025083541870117,11.072811126708984,11.072811126708984,775764
2020-12-16,11.120538711547852,11.788725852966309,11.120538711547852,11.502360343933105,11.502360343933105,1458746
2020-12-17,11.645543098449707,11.693269729614258,11.359176635742188,11.645543098449707,11.645543098449707,736469
2020-12-18,11.645543098449707,11.740998268127441,11.454631805419922,11.693269729614258,11.693269729614258,2362179
2020-12-21,12.313730239868164,12.838733673095703,12.218274116516113,12.838733673095703,12.838733673095703,6354166
2020-12-22,12.027363777160645,12.838733673095703,11.979636192321777,12.695550918579102,12.695550918579102,6208554
2020-12-23,12.504639625549316,13.363738059997559,12.313730239868164,12.981917381286621,12.981917381286621,4359714
2020-12-24,13.125100135803223,13.172826766967773,12.647823333740234,13.172826766967773,13.172826766967773,2659688
2020-12-25,13.363738059997559,14.079651832580566,13.316010475158691,13.936469078063965,13.936469078063965,6705352
2020-12-28,14.079651832580566,14.46147346496582,13.84101390838623,14.175107955932617,14.175107955932617,3948651
2020-12-29,14.318289756774902,14.843295097351074,14.222834587097168,14.79556655883789,14.79556655883789,6100533
2020-12-30,14.79556655883789,14.79556655883789,13.316010475158691,13.50692081451416,13.50692081451416,5973524
2020-12-31,13.602375984191895,13.984196662902832,12.981917381286621,13.984196662902832,13.984196662902832,4175571
2021-01-04,14.270563125610352,14.270563125610352,13.697831153869629,14.12738037109375,14.12738037109375,2544856
2021-01-05,14.12738037109375,14.222834587097168,13.84101390838623,14.222834587097168,14.222834587097168,2911090
2021-01-06,14.270563125610352,14.270563125610352,13.363738059997559,13.984196662902832,13.984196662902832,2760926
2021-01-07,13.984196662902832,14.079651832580566,13.745558738708496,13.745558738708496,13.745558738708496,1070008
2021-01-08,13.554648399353027,14.318289756774902,13.554648399353027,13.84101390838623,13.84101390838623,2940487
2021-01-11,13.936469078063965,14.12738037109375,13.793286323547363,13.984196662902832,13.984196662902832,1279015
2021-01-12,14.509201049804688,14.509201049804688,13.697831153869629,14.079651832580566,14.079651832580566,3514473
2021-01-13,14.079651832580566,14.175107955932617,13.84101390838623,14.175107955932617,14.175107955932617,957998
2021-01-14,14.222834587097168,14.270563125610352,13.888742446899414,14.175107955932617,14.175107955932617,1509240
2021-01-15,14.413745880126953,14.413745880126953,14.031925201416016,14.222834587097168,14.222834587097168,2158749
2021-01-18,14.222834587097168,14.700112342834473,13.984196662902832,14.700112342834473,14.700112342834473,3890155
2021-01-19,15.272843360900879,16.131940841674805,14.891021728515625,16.131940841674805,16.131940841674805,10416738
2021-01-20,16.22739601135254,16.513761520385742,15.320570945739746,16.322851181030273,16.322851181030273,10720261
2021-01-21,16.22739601135254,17.80240821838379,15.845575332641602,17.706953048706055,17.706953048706055,13712781
2021-01-22,17.706953048706055,18.041046142578125,16.70467185974121,18.041046142578125,18.041046142578125,9649882
2021-01-25,18.231956481933594,18.61377716064453,17.46831512451172,18.47059440612793,18.47059440612793,9409129
2021-01-26,18.375139236450195,18.709232330322266,18.184228897094727,18.6615047454834,18.6615047454834,6884695
2021-01-27,18.61377716064453,18.8046875,17.754680633544922,18.6615047454834,18.6615047454834,6657811
2021-01-28,17.993318557739258,19.04332733154297,17.993318557739258,19.04332733154297,19.04332733154297,5690956
2021-01-29,19.663785934448242,20.90470314025879,19.568330764770508,20.90470314025879,20.90470314025879,12084869
2021-02-01,20.90470314025879,22.718355178833008,19.85469627380371,21.191070556640625,21.191070556640625,13654196
2021-02-02,20.23651695251465,20.90470314025879,19.091054916381836,19.091054916381836,19.091054916381836,14213501
2021-02-03,18.13650131225586,18.422866821289062,17.181949615478516,17.181949615478516,17.181949615478516,9397531
2021-02-04,16.179668426513672,16.70467185974121,15.463753700256348,15.797846794128418,15.797846794128418,11001500
2021-02-05,15.511481285095215,15.750120162963867,14.46147346496582,14.46147346496582,14.46147346496582,7905420
2021-02-17,14.509201049804688,14.843295097351074,14.12738037109375,14.652383804321289,14.652383804321289,2981744
2021-02-18,14.556928634643555,16.084213256835938,14.556928634643555,16.084213256835938,16.084213256835938,6823993
2021-02-19,16.084213256835938,17.181949615478516,15.654664039611816,16.70467185974121,16.70467185974121,6992458
2021-02-22,16.70467185974121,16.94331169128418,16.084213256835938,16.131940841674805,16.131940841674805,5480342
2021-02-23,16.22739601135254,16.22739601135254,15.320570945739746,15.559208869934082,15.559208869934082,3443219
2021-02-24,15.654664039611816,16.084213256835938,15.511481285095215,15.606937408447266,15.606937408447266,2840327
2021-02-25,15.654664039611816,17.134220123291016,15.559208869934082,17.08649253845215,17.08649253845215,5280046
